MA10,MA30,MA60,EMA10,EMA30,EMA60,RSI,Stochastic_K,Stochastic_D,Upper_Band,Middle_Band,Lower_Band,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,MACD_Line,Signal_Line,symbol,timeframe
0.49141982850664334,0.49419540591450506,0.4965360146900881,0.4905586206055226,0.49088352907516075,0.4931511985964292,0.3681402208009494,0.1899999999999334,0.15602256835602632,0.4757992663682771,0.4929787010458675,0.5118628408475718,0.4909060937414136,0.49536628420123563,0.4983923720827086,0.5140417883621655,0.48363909451775555,0.5281024474326195,0.5452215185270214,6.0,15.0
0.49001089720305124,0.4935921870200648,0.49586794016014757,0.4889546989228357,0.4900595286067695,0.49258529306353616,0.2731306887086153,0.021276595744664097,0.11424710072135585,0.47697783642938596,0.4923703175208942,0.509540677628026,0.48865322270454215,0.4927184466019394,0.4986418315871166,0.5140417883621655,0.48052784036047846,0.5198371921161837,0.5413108375113285,6.0,15.0
0.48917434424154393,0.4931110921962727,0.49534895570892346,0.4882648123262747,0.4895147759971117,0.49216593972586153,0.3248739443858106,0.24113475177306976,0.15145100904024372,0.47666734413015277,0.491750872477283,0.5086488148584536,0.48859827463047445,0.4921116504854357,0.49919618604135607,0.5140417883621655,0.4868576333011472,0.5179861551347593,0.5377374113830283,6.0,15.0
0.4886459950026989,0.4927780265490327,0.4951300386313129,0.4887444070936553,0.4893837284619327,0.49197181780621335,0.4363587992333866,0.6099290780141241,0.2920281252853327,0.47620186385066177,0.49149092678934103,0.5086013098695634,0.48766415737128277,0.491504854368932,0.4994456455457641,0.5140417883621655,0.4883596180667311,0.5239514327939669,0.5363123753812754,6.0,15.0
0.48874506048497857,0.49258928934893476,0.49494509144505905,0.48993991618043786,0.4895520712472994,0.4919457097723168,0.49853474422267496,0.893617021276522,0.5840562505706655,0.47635112710583805,0.49155176514183907,0.5085731205494941,0.48870817077861517,0.491339364518975,0.4984478075281338,0.5140417883621655,0.49114901834566993,0.5343906661267983,0.5376813294989417,6.0,15.0
0.48942751158515563,0.4925004718430017,0.49480732466346034,0.4915003171447818,0.48992028125804943,0.49203685294080124,0.5249939874355873,0.9337349397590032,0.8159138242311844,0.4770172012555296,0.49176193399592094,0.508329083367876,0.4902467168525746,0.49200132391879947,0.49794888851931773,0.5140417883621655,0.4881450488145038,0.5467657219437351,0.5417507345270377,6.0,15.0
0.4907593919580826,0.4925374791371375,0.49464691128762617,0.49315848766012316,0.4904026399700854,0.4922006296478312,0.5762073199608115,0.8130841121495366,0.883922805615569,0.4780928688586439,0.49208271803635917,0.5078990612463237,0.49288422440793234,0.49464916151809213,0.4970896391152504,0.5137047854414742,0.4882523334406166,0.5591975609771862,0.5479941476442027,6.0,15.0
0.4916289667470206,0.49259669080775836,0.49461671582864675,0.49425416076035056,0.4907591982476003,0.4923064540183457,0.529962099556125,0.7523364485981463,0.8366271632597196,0.4787144676764221,0.49229288689044104,0.5076983814173293,0.49288422440793234,0.49464916151809213,0.4966184378291487,0.5137047854414742,0.48320995601330274,0.567310415613086,0.5549387352506583,6.0,15.0
0.4925315633633822,0.4926410995607249,0.4945959564505973,0.4948695308828892,0.4909908978568449,0.4923526048159701,0.5342102999398618,0.6869158878504635,0.7540010428783229,0.47892763545673667,0.4923703175208942,0.5076398908247555,0.49288422440793234,0.49464916151809213,0.49620267198847046,0.5137047854414742,0.48363909451775555,0.5718149216796338,0.5615770258846947,6.0,15.0
0.49318099263613213,0.492626296643067,0.4945582121268721,0.4946903691783895,0.49096061956302606,0.49226186886836665,0.5203025009742127,0.5280373831775488,0.6585776743812661,0.4788088204209533,0.492303948409079,0.5076277316774735,0.49288422440793234,0.49464916151809213,0.49620267198847046,0.5137047854414742,0.4893251797017477,0.5708016271084716,0.5666441214597712,6.0,15.0
0.4938414291846911,0.4926596032077928,0.494516693370775,0.4946843271656025,0.4909831359534138,0.4922022290212418,0.5888512518046792,0.5607476635513903,0.5944406562111096,0.4787768983389977,0.49228735613112384,0.5076268544515283,0.49293917248200003,0.49464916151809213,0.4960086479294876,0.5137047854414742,0.49265100311125387,0.570887495352679,0.5707184356312578,6.0,15.0
0.49495316404143175,0.49262629664307056,0.49441289648052766,0.49435813836520204,0.49088803056597463,0.4920813773963122,0.5266531257940452,0.4859813084112256,0.527175003008277,0.4785109133206582,0.49213802562954,0.50759818146315,0.49425792625968157,0.49464916151809213,0.4957037529796562,0.5137047854414742,0.4945821263812906,0.568797938881202,0.5734756794488333,6.0,15.0
0.4956576296932269,0.4924486616312116,0.49425814475325147,0.49397078962091,0.4907555395060861,0.49194118385165986,0.5443065994320001,0.45794392523367694,0.503710240263119,0.47843071687403516,0.4920716565177248,0.5075483744846778,0.49508214737073253,0.49464916151809213,0.495398858029823,0.5137047854414742,0.4930801416157067,0.5663476277376891,0.5750925626011841,6.0,15.0
0.4962300080353099,0.4924671652782777,0.494139250133518,0.4944569812568016,0.4909219440261765,0.49196396447555024,0.611163341522616,0.6448598130841403,0.5318679555573433,0.4784902885972713,0.4920937795549971,0.5075329627269767,0.49508214737073253,0.49464916151809213,0.49531570486168874,0.5115142664569756,0.4905053105889934,0.5697147537609296,0.5771953298504251,6.0,15.0
