MA10,MA30,MA60,EMA10,EMA30,EMA60,RSI,Stochastic_K,Stochastic_D,Upper_Band,Middle_Band,Lower_Band,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,MACD_Line,Signal_Line,symbol,timeframe
0.08883083838056338,0.10310527945957837,0.0916938473200688,0.08283869960206625,0.09116244854207123,0.08968137530429199,0.19254195155694012,0.22285714285714048,0.18372000809146832,0.11517341777564227,0.09921811757393906,0.08637344141375203,0.08744194962680774,0.09549907427313586,0.101859808940304,0.09479086261299807,0.08502283214191775,0.24531490795945196,0.302844609037594,4.0,5.0
0.08626109661218151,0.1024429894154717,0.09161104484981686,0.08185706019819183,0.09007350713283002,0.08906917004076287,0.29366962586298145,0.373961218836563,0.28971479283688095,0.11322382929221386,0.0972109790922544,0.08443474489821745,0.08646181815933174,0.09549907427313586,0.10236123987262702,0.0959664630896977,0.08620030124082545,0.24442445041442945,0.28275377626765463,4.0,5.0
0.08415118390573628,0.10155186107395675,0.09157898877537529,0.08133073080053643,0.08915843438488813,0.0885370003535293,0.27926956044938994,0.4035890641936633,0.32648584516733686,0.11085766514178896,0.09532341209705364,0.08317735179626107,0.08646181815933174,0.09549907427313586,0.10493933653109755,0.09941252272881429,0.08620627824132732,0.24783043507109764,0.2674559186241006,4.0,5.0
0.08258308050953511,0.10095878488161847,0.09159181120515147,0.08170358006495371,0.08860155015859861,0.08818962568922095,0.3300898076084845,0.5174389002036617,0.42683022732319664,0.10803557855703305,0.09369385095638028,0.08291958436466795,0.08550023807609786,0.09549907427313586,0.10536337619412306,0.0996741261315961,0.08843569942859864,0.25908291066918826,0.2577773953784708,4.0,5.0
0.08191675984471836,0.10038171439250165,0.0917729551919102,0.08358634483466876,0.08866706115632339,0.08817806864537481,0.4406464616540753,0.7455338879039912,0.5534002846119638,0.10548407380603697,0.0926257003244415,0.08349588059573199,0.08243925967609278,0.09549907427313586,0.10674996976903572,0.10111778935435645,0.08874052645420427,0.2829995363944205,0.2554752363069367,4.0,5.0
0.08103593447004376,0.09953362841505475,0.09176719596497684,0.08345568041004436,0.08810762724898624,0.08782579012784719,0.36125045313294407,0.5479565157561569,0.6025766588075111,0.10353659349167788,0.09137563478392097,0.08306724609004146,0.08243925967609278,0.09549907427313586,0.10773993308879826,0.10205762380138816,0.08759294235780724,0.2886833878014378,0.25492649663607087,4.0,5.0
0.08159685195846489,0.09847725200244328,0.09179371014180293,0.08359184344913761,0.08767482064733878,0.08753609557446196,0.38772612504945403,0.6040287769784175,0.6320720619315211,0.10097740446311199,0.09009679535627835,0.08323083970923517,0.08243925967609278,0.09549907427313586,0.11012132693780519,0.10310080774087726,0.08808305639897696,0.29644690002324464,0.25625358288590105,4.0,5.0
0.08252760515353708,0.09769556806403679,0.09188933504183128,0.08413199855533904,0.08742930460180176,0.08734425700317705,0.41151567117497273,0.6588489208633088,0.6025442678880278,0.09903393679180716,0.08915908634595904,0.08342189525450094,0.08243925967609278,0.09377276213151453,0.1118916522229838,0.10434746099364078,0.08706098931312312,0.3073454494853922,0.2597945019553261,4.0,5.0
0.08387812187565857,0.09646983400788,0.0918515197404568,0.08323593171901367,0.08670312612858067,0.08688806078334999,0.37609050477565187,0.5106190691369137,0.5898258869331673,0.09615172248195436,0.08769033926331149,0.08354922672092457,0.08726261957913062,0.09377276213151453,0.1118916522229838,0.10442174344134458,0.08669639228249704,0.3054077980599231,0.26218645171646304,4.0,5.0
0.0840784495500948,0.09503213253068354,0.09175469952917759,0.08190748899504086,0.08580319091541466,0.08632807352084648,0.3944552693047682,0.5064613205877108,0.5565911536685145,0.09322632405911602,0.08612855661230312,0.08353658029902067,0.08753470654802031,0.09207853757616791,0.11364585432705887,0.10506767776920145,0.08432352308317581,0.29981163034139463,0.26282697062323035,4.0,5.0
